CARRIER,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE,DEP_DEL15
AA,DFW,SEA,1830,2016,1660,0
DL,MKE,MSP,1908,2015,297,0
DL,CLT,MSP,1645,1828,930,0
DL,OMA,DTW,605,859,651,0
EV,DFW,LIT,1838,1943,304,1
EV,ORD,CMH,750,955,296,0
EV,STL,MEM,1734,1844,256,0
EV,EWR,DTW,1317,1458,488,1
EV,LCH,IAH,1418,1459,127,0
EV,CHS,ORD,1450,1601,760,0
FL,IND,MCO,1056,1312,829,0
HA,HNL,OGG,941,1017,101,0
MQ,BNA,JFK,1204,1526,765,0
MQ,ABI,DFW,?,?,158,?
OO,ORD,CLE,1510,1719,315,0
OO,SFO,MRY,1559,1649,77,0
OO,SUN,SLC,1816,1924,222,0
OO,BNA,MEM,1155,1317,200,0
UA,CLE,PDX,1820,2011,2045,0
UA,ORD,LAX,2023,2236,1745,0
UA,DEN,ORD,848,1155,888,0
US,FLL,CLT,1905,2052,631,0
US,PHX,SEA,1640,1936,1107,0
US,ORD,PHL,943,1233,678,0
WN,BWI,ABQ,1809,2021,1670,1
WN,LAS,BUR,815,914,223,0
WN,MSP,STL,556,713,448,0
WN,PVD,BWI,1329,1441,327,1
WN,DAL,MAF,1454,1615,319,0
WN,SNA,SMF,1223,1346,404,0
WN,MDW,OMA,638,753,423,0
YV,RIC,CLT,914,1032,257,0
9E,MCI,MEM,1738,1851,393,0
AA,MIA,LAX,852,1104,2342,1
AA,ORD,SNA,1415,1619,1726,0
AA,SJU,JFK,1051,1440,1598,0
AS,SAN,SEA,1926,2210,1050,0
B6,BWI,BOS,1554,1708,369,0
B6,PVD,MCO,651,933,1072,0
DL,BWI,ATL,2013,2201,577,0
DL,BOS,DTW,1435,1637,632,0
DL,ROC,ATL,618,825,749,0
EV,MKE,DFW,1326,1537,853,0
EV,EWR,SAV,948,1156,708,0
EV,DFW,MSP,1807,2033,852,0
DL,ATL,DFW,1744,1859,731,0
DL,JFK,BOS,2143,2303,187,0
EV,ORD,BNA,2124,2249,409,0
FL,ATL,BWI,1854,2031,577,0
FL,IND,ATL,750,913,432,0
EV,MLU,ATL,1141,1415,448,0
MQ,PNS,DFW,954,1149,604,0
MQ,ORD,PHL,2229,130,678,0
OO,MSO,DEN,1803,1953,679,1
OO,ORD,CHS,802,1111,760,0
OO,FAR,MSP,924,1021,223,0
UA,DEN,BIL,1113,1230,455,0
UA,EWR,IAH,1539,1815,1400,1
UA,FLL,EWR,1647,1947,1065,1
OO,DFW,SFO,1430,1616,1464,0
US,PHX,PDX,1017,1303,1009,0
US,PIT,PHL,657,803,268,0
WN,MCI,STL,703,755,237,0
WN,BUR,DEN,1153,1452,850,1
WN,SAT,DAL,927,1022,248,0
WN,HOU,DEN,2106,2236,883,0
WN,LAX,STL,747,1307,1592,0
WN,OMA,LAS,1543,1632,1099,0
WN,SJC,PHX,638,825,621,0
YV,RIC,CLT,1933,2031,257,0
9E,DTW,HPN,1408,1554,505,0
9E,MDW,DTW,914,1122,228,0
AA,STL,ORD,737,856,258,0
AA,DCA,DFW,948,1215,1192,0
AA,MIA,JFK,1605,1855,1089,0
AS,DEN,SEA,1829,2002,1024,0
DL,FNT,ATL,718,915,645,0
DL,SNA,ATL,1229,1933,1919,0
DL,MCO,CVG,750,949,757,0
DL,FLL,ATL,1118,1315,581,0
DL,LAX,JFK,1315,2155,2475,0
B6,JFK,PSE,19,417,1617,1
EV,CLE,MSP,753,903,622,1
EV,IAH,MFE,709,817,316,0
EV,CID,ATL,1236,1540,694,0
EV,MFE,IAH,1846,1951,316,0
EV,IND,ORD,1121,1118,178,0
FL,MKE,RSW,736,1122,1183,0
HA,ITO,HNL,1828,1915,216,0
MQ,AZO,ORD,615,612,122,0
MQ,CLT,MIA,1015,1216,650,0
OO,MKE,ORD,1449,1528,67,1
OO,XNA,DEN,1206,1247,616,0
OO,DEN,IDA,2157,2325,458,0
OO,GEG,SLC,1825,2114,546,0
UA,LAX,SFO,1024,1139,337,0
UA,DEN,SFO,2227,1,967,1
UA,SFO,DEN,545,857,967,0
US,LAS,PHX,638,740,255,0
US,PHX,MSP,1856,10,1276,0
US,PHL,IAH,932,1144,1325,0
WN,LAS,BWI,1333,2108,2106,0
WN,MDW,ATL,852,1131,591,1
WN,BDL,TPA,1245,1527,1111,1
WN,RDU,BWI,1101,1156,255,0
WN,BWI,PVD,2140,2250,327,0
WN,FLL,PHL,1147,1449,992,0
WN,OAK,SNA,708,834,371,0
YV,ORD,ROC,710,941,528,0
9E,ATL,FWA,1514,1645,508,0
9E,MSP,LEX,1940,2247,650,0
AA,BOS,ORD,704,837,867,0
AA,DCA,MIA,731,1008,919,0
AS,EWR,SEA,713,957,2402,0
DL,DEN,ATL,1325,1801,1199,0
DL,LAS,JFK,1043,1848,2248,0
DL,RDU,ATL,1553,1714,356,0
DL,GRB,MSP,711,843,252,0
DL,ATL,SEA,2148,2400,2182,0
EV,DFW,MKE,926,1155,853,0
EV,IAH,MAF,846,957,429,0
EV,ATL,OKC,1616,1712,761,0
EV,ATL,OAJ,1621,1738,399,0
FL,JAX,ATL,1032,1134,270,0
HA,HNL,KOA,1104,1148,163,0
MQ,DFW,BHM,831,1005,597,0
MQ,FSM,DFW,1012,1108,227,0
OO,EUG,PDX,2107,2145,106,0
OO,SFO,EUG,1453,1626,451,0
OO,MSP,OMA,1324,1432,282,0
UA,PIT,ORD,1536,1551,413,0
UA,IAH,SAT,2109,2158,191,1
US,KOA,PHX,2232,659,2860,0
US,LGA,CLT,1128,1307,544,0
UA,IAH,BWI,1910,2312,1235,0
WN,ATL,MCO,1653,1831,404,1
WN,DAL,ICT,1833,1937,333,0
WN,LAS,SLC,1620,1830,368,0
WN,MDW,SFO,1949,2249,1855,1
WN,PVD,DEN,851,1048,1737,0
WN,STL,MSP,1627,1746,448,0
YV,MCI,CLT,1008,1332,808,0
9E,IAD,DTW,1711,1836,383,0
AA,LAX,OGG,1703,1924,2486,0
AA,ATL,MIA,1459,1657,594,1
AA,ORD,SFO,2100,2342,1846,1
AA,IAD,DFW,951,1203,1172,0
B6,BOS,MSY,1256,1530,1368,0
B6,AUS,SFO,2307,101,1504,1
DL,PHL,DTW,945,1121,453,0
DL,ATL,PHX,39,128,1587,1
DL,ATL,IND,2030,2149,432,1
DL,ATL,DAY,1458,1612,432,1
DL,ATL,ECP,1007,1016,240,0
EV,CLE,CLT,1205,1341,430,0
EV,ATL,CAE,1221,1306,192,0
EV,ATL,GSP,830,913,153,0
EV,ATW,ORD,539,636,160,0
FL,ATL,TPA,1010,1144,406,0
HA,OGG,HNL,1045,1125,101,0
MQ,ORD,BNA,707,826,409,0
MQ,DFW,HOU,1455,1552,247,0
MQ,OKC,LAX,720,814,1187,0
OO,SFO,ONT,1955,2133,363,0
OO,RNO,LAX,1932,2054,391,0
OO,DEN,LIT,1105,1413,771,1
UA,CLE,IAH,1436,1625,1091,0
UA,MCO,EWR,2027,2251,937,0
UA,ANC,ORD,2000,457,2846,0
US,CLT,PHX,2208,2323,1773,0
US,STL,CLT,752,1041,575,0
VX,SFO,JFK,914,1748,2586,0
WN,PVD,MDW,1437,1545,842,0
WN,BUR,SJC,1046,1149,296,0
WN,DEN,SNA,826,942,846,0
WN,SJC,SNA,2055,2205,342,0
WN,LAS,BHM,1242,1811,1618,0
WN,MDW,BHM,904,1036,570,0
YV,CLT,MEM,1946,2017,511,0
9E,DTW,SDF,736,850,306,0
9E,IAD,DTW,1939,2111,383,1
AA,DFW,DSM,1538,1717,624,1
AA,ORD,PBI,915,1349,1144,0
AA,MCO,DFW,1644,1845,985,0
AS,LAS,SEA,2150,15,867,0
B6,JFK,ORD,643,800,740,0
DL,BUF,ATL,1850,2048,712,1
DL,SAN,ATL,635,1351,1892,0
DL,JFK,BOS,908,1033,187,0
DL,SEA,MEM,129,738,1871,0
DL,CVG,SLC,837,1015,1450,0
EV,IAH,MCI,1253,1448,643,0
EV,SDF,IAH,2103,2207,788,1
EV,ICT,ATL,1413,1711,782,1
EV,ORD,PIA,?,?,130,?
F9,TPA,DEN,833,1019,1506,0
FL,DEN,ATL,725,1224,1199,1
MQ,MLI,DFW,1752,1948,691,0
MQ,DFW,CHS,802,1142,987,0
EV,TUL,IAH,654,828,429,0
OO,MBS,ORD,?,?,222,?
OO,SAN,LAX,933,1023,109,0
OO,ELP,PHX,1522,1534,347,0
OO,MSP,LAN,1306,1542,455,0
UA,AUS,SFO,1645,1825,1504,1
UA,PBI,EWR,629,909,1023,0
UA,SFO,SAN,?,?,447,?
US,SJC,PHX,1603,1754,621,0
US,CLT,LGA,1723,1930,544,1
VX,SFO,ORD,748,1407,1846,0
WN,BUR,OAK,1253,1400,325,0
WN,MDW,ONT,2024,2229,1706,1
WN,PHX,FLL,1049,1757,1972,0
WN,BWI,ISP,2040,2138,220,1
WN,SFO,SAN,2120,2256,447,1
WN,LAS,ONT,738,834,197,0
WN,MDW,HOU,836,1143,937,0
9E,MSP,IND,1420,1651,503,0
9E,DTW,ESC,2036,2203,306,0
AA,DFW,COS,1210,1253,592,1
AA,DFW,PHX,1550,1607,868,1
AA,JFK,BOS,1242,1339,187,0
AS,ANC,FAI,652,743,261,0
B6,DCA,BOS,608,729,399,0
B6,SJU,TPA,2051,2345,1237,1
DL,ATL,PIT,1531,1729,526,0
DL,LGA,MSP,1903,2042,1020,1
DL,MSP,SMF,1134,1321,1517,0
DL,PNS,ATL,1433,1659,271,0
EV,DFW,TXK,2046,2135,181,0
EV,AMA,IAH,605,731,517,0
EV,ATL,MLU,1314,1340,448,0
EV,PHF,ATL,624,759,508,0
EV,STL,EWR,1111,1445,872,1
FL,IND,ATL,751,911,432,0
MQ,PNS,DFW,1728,1920,604,0
MQ,DSM,ORD,1116,1219,299,1
MQ,BNA,LGA,1345,1650,764,0
OO,DEN,SLC,1522,1646,391,0
OO,SFO,OKC,?,?,1384,?
OO,MSP,ORD,1307,1426,334,1
OO,SLC,SFO,925,1154,599,1
UA,OGG,LAX,1427,2239,2486,0
UA,IAH,SFO,1603,1812,1635,0
UA,DEN,SFO,1934,2125,967,1
US,SJC,PHX,950,1127,621,0
US,PBI,PHL,1402,1630,951,0
US,DCA,LGA,1158,1305,214,0
WN,RSW,BWI,2008,2232,919,1
WN,BWI,FLL,2056,2319,925,1
WN,MDW,TPA,2110,55,997,1
WN,SAN,PHX,903,1005,304,0
WN,STL,MKE,832,939,317,0
WN,DTW,BWI,1316,1437,409,0
WN,LAS,RNO,1627,1742,345,0
YV,PHX,AUS,?,?,872,?
9E,DTW,CVG,1934,2146,229,0
AA,ORD,DEN,1619,1747,888,1
AA,SNA,DFW,1002,1458,1205,0
AA,DFW,SAT,1528,1624,247,0
AS,OAK,SEA,616,803,672,0
B6,BOS,OAK,2017,2326,2694,1
B6,HPN,MCO,1110,1341,972,0
DL,MSP,ATL,624,1010,907,0
DL,LGA,MSP,1003,1146,1020,0
DL,DFW,SLC,1422,1552,989,0
DL,ATL,AUS,1412,1524,813,0
DL,LIT,ATL,545,813,453,0
EV,BHM,IAH,558,736,562,0
EV,MSP,DFW,1421,1638,852,0
EV,MEM,JAN,832,916,188,0
EV,BTV,IAD,1423,1603,441,0
FL,ATL,BWI,858,1044,577,0
MQ,CLE,ORD,1203,1302,315,1
MQ,ORD,DEN,1400,1518,888,1
MQ,DTW,LGA,?,?,502,?
OO,PSC,SFO,518,738,620,0
OO,DEN,MOT,1003,1246,604,0
OO,LAX,SAN,812,913,109,1
MQ,BNA,DCA,543,825,562,0
UA,LAX,LIH,829,1143,2615,0
UA,LAX,ORD,1632,2212,1745,1
UA,DEN,BOS,1122,1739,1754,1
US,PHX,ORD,26,540,1440,1
US,BWI,PHX,2146,2320,1999,1
US,DCA,CLT,2053,2200,331,1
WN,BNA,RDU,1409,1638,442,1
WN,LGA,MDW,1118,1306,725,1
WN,OAK,LAX,632,750,337,0
WN,SAN,DEN,2156,105,853,1
WN,BWI,MHT,2339,47,377,1
WN,EWR,MSY,?,?,1167,?
WN,STL,LAS,526,643,1371,0
YV,IAD,CLT,2035,2151,322,1
9E,DLH,MSP,1542,1632,144,0
9E,AVL,DTW,713,849,469,0
AA,COS,DFW,618,907,592,0
AA,CLT,DFW,1819,2000,936,1
AA,LAX,DFW,615,1125,1235,1
B6,DFW,BOS,1800,2258,1562,1
B6,DCA,BOS,1814,2138,399,1
DL,ATL,MSY,851,925,425,1
DL,SEA,ATL,1313,2057,2182,0
DL,MSP,LAS,1943,2045,1299,0
DL,DTW,PHL,1021,1209,453,0
EV,ORD,TYS,2145,20,475,1
EV,DTW,ORD,2155,2211,235,1
EV,GSP,ATL,741,854,153,0
DL,MSP,ATL,1702,2018,907,1
EV,FSD,ORD,1325,1447,462,0
F9,PDX,DEN,1437,1803,991,0
FL,RSW,MDW,1111,1256,1105,0
MQ,ORD,MEM,2306,43,492,1
MQ,HOU,DFW,728,832,247,0
EV,ORD,CRW,1406,1623,417,1
OO,ELP,DEN,1205,1437,563,0
OO,SAN,LAX,2200,2256,109,0
OO,YUM,PHX,1802,1911,160,0
OO,GJT,SLC,636,731,216,0
UA,ORD,PHX,2015,2145,1440,0
UA,EWR,CLE,1623,1819,404,1
UA,ORD,LGA,1813,212,733,1
US,PIT,PHX,726,842,1814,0
US,BOS,PHX,1918,2149,2300,0
VX,LAX,SJC,1713,1819,308,1
WN,HOU,DAL,1403,1456,239,0
WN,ATL,MDW,1806,2109,591,1
WN,CLE,BWI,600,704,314,0
WN,SLC,PHX,2001,2034,507,0
WN,OAK,BUR,1839,1943,325,0
WN,RNO,LAS,1744,1852,345,0
WN,MCI,MDW,556,707,405,0
9E,SAT,DTW,1242,1651,1214,0
9E,ORD,CVG,1055,1256,265,0
AA,LAX,HNL,1027,1301,2556,0
AA,SJU,MIA,1334,1622,1045,0
AA,LAX,MIA,2336,747,2342,0
AS,PDX,SNA,1654,1924,859,1
B6,LGB,SLC,1620,1910,588,1
B6,HPN,MCO,1127,1419,972,1
DL,MSP,BOS,732,1112,1124,1
DL,PNS,ATL,2022,2228,271,1
DL,TPA,DTW,1408,1730,983,0
EV,IAD,BDL,1218,1327,326,0
EV,IAH,JAN,735,848,351,0
EV,GRB,ORD,1525,1626,173,1
EV,GTR,ATL,1557,1815,241,0
EV,ATL,VPS,1056,1058,250,0
EV,DEN,CVG,943,1418,1069,0
FL,RIC,ATL,734,905,481,0
FL,BWI,DAY,1008,1149,406,0
MQ,ABI,DFW,704,750,158,0
MQ,OKC,DFW,1910,2017,175,0
MQ,ORD,TUL,950,1131,585,1
OO,EAU,ORD,1500,1643,268,0
OO,BZN,DEN,1721,1907,524,0
OO,MSP,ISN,1433,1624,546,0
UA,SFO,SAN,1041,1218,447,0
UA,CLE,IAH,549,748,1091,0
UA,EWR,SFO,550,848,2565,0
OO,DEN,GTF,2200,119,624,0
US,MIA,PHL,1358,1744,1013,0
VX,SEA,LAX,2014,2248,954,0
VX,SFO,SEA,2316,105,679,1
WN,TUS,DEN,1535,1824,639,0
WN,PHX,ELP,951,1205,347,0
WN,SJC,BUR,1215,1312,296,0
WN,LAS,SMF,2225,2344,397,1
WN,MDW,OMA,1347,1512,423,0
WN,ELP,LAS,2046,2118,583,0
YV,CLT,IAD,113,223,322,1
9E,DTW,PLN,1021,1126,243,0
9E,JFK,PHL,1448,1558,94,0
AA,SAN,ORD,624,1235,1723,0
AA,PBI,ORD,1548,1750,1144,1
AS,SEA,HNL,908,1252,2677,0
B6,ROC,JFK,1209,1318,264,1
B6,JFK,ABQ,2032,2345,1826,1
DL,LAX,RDU,2247,639,2239,1
DL,ATL,CLT,1921,2037,226,0
DL,LAX,MSY,928,1517,1670,0
DL,DTW,BWI,1814,1954,409,1
EV,MSY,EWR,1617,2021,1167,1
EV,OKC,ATL,1519,1819,761,1
EV,IAD,GSP,904,1038,384,1
EV,IAH,SAV,1515,1836,851,0
HA,KOA,HNL,1700,1740,163,0
MQ,DAY,ORD,1027,1038,240,1
MQ,DEN,LAX,1554,1711,862,0
OO,DEN,BOI,1651,1842,649,1
FL,LGA,CAK,2009,2129,397,0
OO,IDA,DEN,1715,1851,458,0
OO,SMF,SLC,1710,1941,532,1
OO,BZN,LAX,1216,1354,902,0
UA,BIL,DEN,543,703,455,0
OO,MFR,SLC,1348,1639,575,1
US,EWR,CLT,1019,1214,529,0
US,SNA,PHX,640,803,338,0
WN,IAD,MDW,1246,1328,577,1
WN,ALB,MCO,743,1034,1073,0
WN,DAL,AUS,918,958,189,0
WN,SAN,PHX,2014,2119,304,0
WN,MCO,HOU,1251,1406,849,1
WN,ONT,PHX,722,838,325,0
9E,MKE,CVG,1656,1903,318,0
9E,SYR,DTW,1124,1252,374,0
AA,DFW,SAN,917,1213,1171,0
AA,DFW,LAS,943,1035,1055,1
AA,DFW,MSP,1036,1301,852,0
AS,ANC,FAI,1431,1531,261,0
B6,SJU,JAX,1311,1621,1288,1
DL,MSP,PHL,1941,2309,980,0
DL,ATL,RIC,1916,2051,481,0
DL,CVG,SLC,1755,1925,1450,1
DL,ATL,FLL,2041,2239,581,0
DL,BOS,ATL,1933,2249,946,1
EV,IAH,MOB,1540,1702,427,1
EV,ILM,ATL,1805,1922,377,0
EV,CAE,IAD,602,730,401,0
EV,MLI,ORD,1104,1218,139,0
FL,RSW,ATL,619,801,515,0
HA,OGG,KOA,1202,1242,84,0
MQ,LGA,CLT,1955,2151,544,1
MQ,DFW,TUL,728,826,237,0
OO,LAX,SBA,1609,1705,89,0
OO,SBA,SFO,951,1119,262,1
OO,PHX,BFL,2046,2203,425,0
OO,LAX,PHX,810,938,370,0
UA,DEN,LAS,817,901,628,0
UA,SFO,LAX,1057,1241,337,0
OO,DEN,HLN,1914,2104,594,0
US,TPA,PHL,1650,1920,920,1
US,MIA,CLT,636,833,650,0
WN,BUF,MCO,1634,1916,1011,1
WN,DEN,PHX,1919,2000,602,1
WN,RNO,LAS,1812,1921,345,1
WN,STL,HOU,1900,2104,687,0
WN,MCI,MDW,1328,1434,405,0
WN,OAK,PDX,1532,1652,543,0
YV,PHX,TUS,?,?,110,?
AA,ORD,MCO,1828,2213,1005,0
AA,HNL,DFW,2040,846,3784,0
AA,ATL,DFW,1108,1218,731,0
AS,SEA,LAX,1226,1502,954,1
B6,BOS,LAS,2041,2306,2381,1
DL,ATL,GSO,1455,1613,306,0
DL,SAN,JFK,1413,2257,2446,1
DL,MSP,BOI,2146,2341,1142,0
DL,BOS,LAX,1836,2137,2611,1
DL,MSP,ORD,1006,1129,334,0
DL,TPA,DTW,814,1038,983,0
EV,IAH,AEX,1718,1806,190,1
EV,IAH,HRL,1156,1256,295,0
EV,ELM,DTW,607,732,332,0
F9,DEN,ATL,806,1309,1199,0
MQ,DFW,CVG,1552,1915,812,1
MQ,LGA,CHO,1248,1355,305,0
OO,MSP,CID,1315,1418,220,0
OO,PHX,DRO,2145,2347,351,0
OO,LAX,SAT,801,1306,1211,0
OO,ORD,CVG,1801,2033,265,0
UA,LIH,LAX,2030,413,2615,0
UA,HNL,SFO,2152,530,2398,0
US,DCA,LAS,810,952,2089,0
US,PHL,PHX,1021,1203,2075,0
UA,SFO,PHX,2053,2235,651,0
US,CLT,LAX,1644,1849,2125,0
WN,MDW,CMH,545,747,283,0
WN,AUS,DEN,1120,1231,775,1
WN,CMH,ATL,?,?,447,?
WN,FLL,BNA,2142,2244,793,1
WN,LAS,SNA,1034,1133,226,0
WN,SEA,OAK,1123,1335,672,1
WN,MSY,HOU,1215,1324,302,0
AA,DFW,SFO,703,852,1464,0
AA,DFW,MSP,1025,1248,852,0
AA,SAN,DFW,644,1146,1171,0
AS,DEN,SEA,1105,1250,1024,0
B6,SJU,MCO,1142,1442,1189,0
DL,MSP,MKE,655,754,297,0
DL,SLC,OAK,1504,1600,588,0
DL,ATL,MSN,932,1026,707,0
DL,MSP,LAX,922,1106,1535,0
DL,ORD,SLC,1833,2042,1250,0
AA,FLL,ORD,1654,1854,1182,0
EV,EWR,MEM,2049,2226,946,1
EV,GSO,DTW,1721,1850,460,0
EV,GRK,ATL,606,909,803,0
HA,OGG,HNL,1025,1108,100,0
MQ,PIA,DFW,729,928,672,0
MQ,DFW,OKC,?,?,175,?
OO,PHX,YUM,1332,1429,160,0
OO,DTW,APN,825,918,198,0
OO,MSP,RAP,1447,1525,489,0
OO,ONT,SLC,1622,1857,558,0
US,PHX,DEN,833,1112,602,0
US,CLT,TPA,1301,1435,507,0
UA,SAT,IAH,711,804,191,0
WN,AUS,DEN,1031,1133,775,1
WN,ABQ,LAX,1557,1656,677,0
WN,STL,DCA,845,1144,719,0
WN,BWI,TPA,1217,1440,842,0
WN,ELP,DAL,540,822,562,0
WN,MCO,DAL,629,757,973,0
UA,ANC,SFO,?,?,2018,?
UA,ORD,SNA,2017,2227,1726,1
WN,OAK,LAX,1143,1257,337,0
WN,SAN,AUS,1853,2329,1164,0
AA,STT,MIA,1444,1745,1107,0
AA,LAS,ORD,2350,520,1514,0
AS,SEA,EWR,1550,5,2402,0
AA,DFW,SEA,1200,1359,1660,0
B6,JFK,PBI,1123,1423,1028,0
DL,PWM,DTW,644,830,668,0
DL,ATL,MSY,2014,2042,425,1
DL,RIC,ATL,1417,1602,481,0
DL,ATL,JFK,1226,1429,760,0
DL,ATL,ORF,722,846,516,0
EV,ORD,LNK,1950,2126,466,0
EV,IAH,JAN,856,1009,351,0
EV,ATL,TRI,1003,1111,227,0
F9,ORD,DEN,916,1135,888,1
MQ,ORD,SYR,1839,2129,607,0
MQ,SJT,DFW,506,607,229,0
NK,DEN,ORD,627,1004,888,0
EV,JAN,IAH,1044,1200,351,0
OO,SLC,IAH,1150,1535,1195,1
OO,ATL,FWA,1346,1523,508,0
UA,IAH,SAT,2116,2215,191,0
UA,ORD,MCO,1602,1933,1005,0
UA,IAH,ATL,1555,1853,689,1
US,BWI,PHX,1732,1904,1999,1
US,PHL,RSW,1829,2206,993,1
US,LGA,DCA,754,905,214,0
WN,DAL,AUS,1112,1201,189,0
WN,LAS,AUS,2047,112,1090,0
WN,MCO,DAL,1328,1502,973,0
WN,BHM,MCO,1050,1314,479,0
WN,PHX,ELP,1831,2036,347,1
WN,SFO,SNA,1911,2035,372,0
WN,STL,CMH,1942,2158,409,0
AA,ELP,DFW,955,1234,551,0
AA,MCO,DFW,730,935,985,0
AA,ATL,DFW,1122,1234,731,0
AS,BOS,SAN,1827,2140,2588,0
B6,FLL,RDU,1419,1613,680,0
B6,SFO,LGB,1852,2008,354,0
DL,SJU,JFK,658,1038,1598,0
DL,GSO,ATL,1824,1941,306,0
DL,ATL,CLT,957,1057,226,0
DL,SAV,ATL,1410,1520,214,0
DL,ATL,OKC,1021,1120,761,0
EV,SHV,DFW,1642,1748,190,0
EV,GRK,IAH,1553,1648,166,0
EV,ATL,TRI,1643,1746,227,0
F9,DEN,DCA,1051,1635,1476,0
MQ,DFW,CVG,705,1023,812,0
MQ,PNS,MIA,557,844,530,0
EV,CLE,BOS,1618,1805,563,0
OO,LAX,SLC,836,1123,590,0
OO,MKE,CVG,624,842,318,0
OO,DTW,ORD,617,616,235,0
UA,LAX,EWR,1002,1821,2454,0
UA,SFO,EWR,1043,1917,2565,0
UA,ORD,MCO,1132,1459,1005,1
UA,MCO,IAH,1553,1705,854,1
US,CLE,PHX,731,834,1737,0
US,CLT,JFK,929,1122,541,0
WN,LAX,SMF,2036,2148,373,1
WN,BUR,LAS,1910,2009,223,0
WN,PVD,BWI,1014,1134,327,0
WN,DEN,MDW,1003,1323,895,1
WN,LAS,CMH,1018,1700,1771,0
WN,MDW,DCA,809,1050,601,0
WN,ORF,BWI,1124,1219,159,0
WN,STL,GRR,1941,2153,382,0
AA,HNL,LAX,2122,547,2556,0
AA,MCO,MIA,507,602,192,0
AA,DFW,AUS,1803,1856,190,0
AS,SAN,HNL,1114,1417,2614,0
B6,BOS,LAX,1726,2041,2611,0
DL,ATL,EWR,856,1059,746,0
DL,RDU,ATL,1643,1814,356,1
DL,LAS,MSP,656,1143,1299,0
DL,ATL,MSY,2059,2129,425,0
AA,ORD,SFO,2139,12,1846,1
DL,ATL,BHM,1813,1800,134,0
EV,CVG,IAH,1850,2005,871,0
EV,LGA,SAV,2123,2336,722,1
EV,BOS,RIC,906,1055,474,0
F9,PHX,DEN,505,747,602,0
MQ,LGA,ORF,1653,1820,296,1
MQ,ORD,OKC,724,942,693,0
OO,CVG,ORD,618,638,265,0
OO,SGF,DEN,2000,2052,637,0
OO,ABQ,DEN,1424,1545,349,1
OO,DEN,SGU,1319,1500,517,1
UA,DEN,PDX,800,919,991,0
UA,PIT,DEN,1717,1834,1290,1
UA,EWR,DEN,2243,33,1605,1
US,PHX,STL,1854,2344,1262,0
US,TPA,DCA,713,1002,814,0
US,DCA,BOS,2057,2215,399,0
WN,BOS,BWI,608,740,369,0
WN,JAX,ATL,1050,1200,270,0
WN,MDW,CLE,930,1131,307,0
WN,ONT,PHX,846,948,325,0
WN,BWI,DEN,?,?,1491,?
WN,DEN,MCI,1313,1543,533,1
WN,STL,DCA,1609,1902,719,1
AA,JFK,SFO,1957,2317,2586,0
AA,SJC,DFW,826,1401,1438,0
AA,DFW,PBI,1210,1554,1102,0
B6,PBI,JFK,1518,1757,1028,0
DL,ATL,AUS,1654,1802,813,1
DL,LAS,SLC,1419,1639,368,0
DL,ATL,SFO,948,1137,2139,0
AS,LAX,PDX,853,1121,834,0
B6,JFK,BTV,1723,1837,266,0
DL,DTW,DCA,844,1006,405,0
EV,IAH,MFE,1723,1835,316,0
EV,MCI,LGA,851,1235,1107,1
F9,PHX,DEN,509,743,602,0
MQ,BNA,ORD,1648,1832,409,1
NK,DTW,LGA,1601,1739,502,0
OO,ORD,ATW,1927,2020,160,0
OO,DTW,PLN,831,932,243,0
OO,SFO,SBP,2241,2338,190,0
UA,SFO,HNL,1103,1325,2398,0
UA,IAH,FLL,1900,2250,966,0
UA,IAD,IAH,2208,1,1190,0
US,EWR,PHX,1025,1217,2133,0
US,DCA,MCO,835,1103,759,0
WN,AUS,DEN,1128,1228,775,0
WN,DAL,LAS,1255,1340,1067,0
WN,IND,PHX,1612,1647,1488,0
WN,MDW,ATL,1454,1725,591,0
WN,PHX,ELP,1803,2010,347,0
WN,SNA,PHX,1557,1702,338,0
AA,DFW,DCA,553,1003,1192,0
AA,PHX,DFW,458,917,868,0
AA,MSP,DFW,1524,1744,852,0
B6,SJU,JFK,1405,1736,1598,0
DL,AGS,ATL,637,744,143,0
DL,LGA,ATL,1055,1305,762,0
DL,PHX,SLC,1040,1314,507,1
DL,DSM,ATL,1156,1445,743,0
DL,SLC,IAH,1414,1806,1195,0
AS,PDX,ANC,1242,1519,1542,0
B6,ROC,JFK,1055,1159,264,0
EV,EWR,MCI,659,904,1092,0
EV,LEX,ATL,1659,1816,304,0
EV,IAH,LCH,1337,1420,127,1
HA,OGG,HNL,1556,1632,100,0
MQ,ORD,RST,2214,2331,268,1
NK,BOS,CLE,933,1123,563,0
NK,ORD,MCO,1217,1548,1005,1
OO,SMF,DEN,952,1326,909,0
OO,RNO,LAX,1801,1941,391,1
UA,EWR,PBI,1436,1706,1023,0
UA,SFO,SEA,1348,1544,679,0
UA,MCO,IAD,1619,1830,758,1
US,SFO,PHL,1122,2016,2521,1
US,CLT,DEN,1623,1737,1337,0
US,CLT,LAS,1127,1304,1916,0
WN,DAL,LAX,2111,2225,1246,1
WN,MCO,ATL,2132,2305,404,1
WN,PHX,OKC,1944,2343,833,0
WN,SJU,MCO,1839,2133,1189,0
WN,ELP,LAS,1544,1635,583,0
WN,MDW,TUS,828,1013,1440,0
WN,AUS,SAN,1127,1220,1164,0
AA,LAX,SFO,1828,1951,337,0
AA,ORD,MIA,703,1112,1197,0
