Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum

2015,1,1,21,3,1/21/15,NK,20416,NK,N606NK,108,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1730,1719,-11,0,0,-1,1700-1759,9,1728,2148,12,2211,2200,-11,0,0,-1,2200-2259,0,,0,161,161,140,1,1171,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N505NK,117,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1023,1016,-7,0,0,-1,1000-1059,9,1025,1245,15,1300,1300,0,0,0,0,1300-1359,0,,0,157,164,140,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,NK,20416,NK,N623NK,124,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2157,613,496,496,1,12,2100-2159,10,623,746,9,2359,755,476,476,1,12,2300-2359,0,,0,182,162,143,1,1120,5,0,0,476,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,NK,20416,NK,N607NK,126,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,2010,2008,-2,0,0,-1,2000-2059,19,2027,2139,9,2149,2148,-1,0,0,-1,2100-2159,0,,0,99,100,72,1,529,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,NK,20416,NK,N635NK,135,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,750,749,-1,0,0,-1,0700-0759,21,810,1157,15,1210,1212,2,2,0,0,1200-1259,0,,0,200,203,167,1,1310,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,NK,20416,NK,N619NK,138,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,1042,1042,0,0,0,0,1000-1059,15,1057,1252,5,1250,1257,7,7,0,0,1200-1259,0,,0,128,135,115,1,852,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N612NK,146,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1731,1727,-4,0,0,-1,1700-1759,15,1742,1845,11,1900,1856,-4,0,0,-1,1900-1959,0,,0,149,149,123,1,731,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,NK,20416,NK,N633NK,151,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,840,832,-8,0,0,-1,0800-0859,15,847,1114,3,1116,1117,1,1,0,0,1100-1159,0,,0,156,165,147,1,936,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,24,6,1/24/15,NK,20416,NK,N635NK,152,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,2005,2018,13,13,0,0,2000-2059,11,2029,2224,4,2221,2228,7,7,0,0,2200-2259,0,,0,136,130,115,1,936,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,NK,20416,NK,N531NK,425,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1730,1808,38,38,1,2,1700-1759,12,1820,2212,11,2136,2223,47,47,1,3,2100-2159,0,,0,186,195,172,1,1182,5,0,0,47,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,NK,20416,NK,N632NK,427,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1540,1556,16,16,1,1,1500-1559,10,1606,1955,6,1947,2001,14,14,0,0,1900-1959,0,,0,187,185,169,1,1306,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,NK,20416,NK,N523NK,431,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1929,1926,-3,0,0,-1,1900-1959,8,1934,2058,6,2120,2104,-16,0,0,-2,2100-2159,0,,0,171,158,144,1,1017,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,NK,20416,NK,N626NK,443,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1818,1827,9,9,0,0,1800-1859,7,1834,2045,6,2103,2051,-12,0,0,-1,2100-2159,0,,0,165,144,131,1,925,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,NK,20416,NK,N523NK,446,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,915,922,7,7,0,0,0900-0959,13,935,1443,7,1449,1450,1,1,0,0,1400-1459,0,,0,214,208,188,1,1514,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N617NK,450,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14025,1402501,34025,PBG,"Plattsburgh, NY",NY,36,New York,22,2145,2143,-2,0,0,-1,2100-2159,14,2157,44,10,50,54,4,4,0,0,0001-0559,0,,0,185,191,167,1,1334,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N532NK,461,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,820,818,-2,0,0,-1,0800-0859,9,827,1059,7,1131,1106,-25,0,0,-2,1100-1159,0,,0,191,168,152,1,1127,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N534NK,469,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1005,1002,-3,0,0,-1,1000-1059,18,1020,1054,6,1105,1100,-5,0,0,-1,1100-1159,0,,0,180,178,154,1,1055,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,9,5,1/9/15,NK,20416,NK,N531NK,469,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13796,1379603,32457,OAK,"Oakland, CA",CA,6,California,91,1145,1132,-13,0,0,-1,1100-1159,11,1143,1247,8,1316,1255,-21,0,0,-2,1300-1359,0,,0,91,83,64,1,407,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,28,3,1/28/15,NK,20416,NK,N519NK,470,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1642,1635,-7,0,0,-1,1600-1659,16,1651,1959,12,2026,2011,-15,0,0,-1,2000-2059,0,,0,164,156,128,1,1119,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,11,7,1/11/15,NK,20416,NK,N509NK,470,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,928,925,-3,0,0,-1,0900-0959,12,937,1027,7,1040,1034,-6,0,0,-1,1000-1059,0,,0,72,69,50,1,258,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,30,5,1/30/15,NK,20416,NK,N603NK,475,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,940,1001,21,21,1,1,0900-0959,32,1033,1155,15,1143,1210,27,27,1,1,1100-1159,0,,0,123,129,82,1,502,3,3,0,24,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,18,7,1/18/15,NK,20416,NK,N606NK,484,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,1601,1653,52,52,1,3,1600-1659,16,1709,2051,5,2000,2056,56,56,1,3,2000-2059,0,,0,179,183,162,1,1303,6,0,0,56,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,24,6,1/24/15,NK,20416,NK,N522NK,501,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2015,2009,-6,0,0,-1,2000-2059,16,2025,2056,6,2120,2102,-18,0,0,-2,2100-2159,0,,0,185,173,151,1,1139,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,NK,20416,NK,N517NK,511,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,730,806,36,36,1,2,0700-0759,12,818,1041,12,1028,1053,25,25,1,1,1000-1059,0,,0,178,167,143,1,1127,5,0,0,25,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,1,4,1/1/15,NK,20416,NK,N525NK,520,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,55,120,25,25,1,1,0001-0559,11,131,539,4,537,543,6,6,0,0,0001-0559,0,,0,162,143,128,1,1139,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,8,4,1/8/15,NK,20416,NK,N515NK,561,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1130,1125,-5,0,0,-1,1100-1159,11,1136,1202,5,1225,1207,-18,0,0,-2,1200-1259,0,,0,115,102,86,1,628,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,28,3,1/28/15,NK,20416,NK,N505NK,561,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,1335,1331,-4,0,0,-1,1300-1359,14,1345,1428,11,1444,1439,-5,0,0,-1,1400-1459,0,,0,69,68,43,1,236,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,16,5,1/16/15,NK,20416,NK,N517NK,562,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,613,729,76,76,1,5,0600-0659,9,738,821,8,721,829,68,68,1,4,0700-0759,0,,0,68,60,43,1,236,1,47,0,21,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,NK,20416,NK,N609NK,610,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,700,657,-3,0,0,-1,0700-0759,13,710,947,8,1004,955,-9,0,0,-1,1000-1059,0,,0,184,178,157,1,1237,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,NK,20416,NK,N612NK,612,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,617,627,10,10,0,0,0600-0659,16,643,733,10,750,743,-7,0,0,-1,0700-0759,0,,0,93,76,50,1,334,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,NK,20416,NK,N604NK,614,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1850,1849,-1,0,0,-1,1800-1859,19,1908,2001,16,2022,2017,-5,0,0,-1,2000-2059,0,,0,92,88,53,1,334,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N529NK,619,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1830,2105,155,155,1,10,1800-1859,16,2121,2247,25,2027,2312,165,165,1,11,2000-2059,0,,0,177,187,146,1,965,4,0,0,165,0,0,1823,24,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,NK,20416,NK,N525NK,622,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1226,1306,40,40,1,2,1200-1259,14,1320,1551,61,1515,1652,97,97,1,6,1500-1559,0,,0,169,226,151,1,1084,5,0,0,97,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,29,4,1/29/15,NK,20416,NK,N516NK,624,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,552,-8,0,0,-1,0600-0659,14,606,908,33,926,941,15,15,1,1,0900-0959,0,,0,146,169,122,1,888,4,0,0,15,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,17,6,1/17/15,NK,20416,NK,N606NK,630,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,1759,1826,27,27,1,1,1700-1759,18,1844,2117,13,2106,2130,24,24,1,1,2100-2159,0,,0,127,124,93,1,733,3,24,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,5,1,1/5/15,NK,20416,NK,N534NK,634,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1040,1054,14,14,0,0,1000-1059,10,1104,1313,11,1315,1324,9,9,0,0,1300-1359,0,,0,155,150,129,1,983,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,24,6,1/24/15,NK,20416,NK,N522NK,639,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1053,1214,81,81,1,5,1000-1059,16,1230,1443,7,1331,1450,79,79,1,5,1300-1359,0,,0,158,156,133,1,983,4,15,0,1,0,63,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,12,1,1/12/15,NK,20416,NK,N521NK,645,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1505,1918,253,253,1,12,1500-1559,13,1931,2158,8,1747,2206,259,259,1,12,1700-1759,0,,0,162,168,147,1,983,4,11,0,6,0,242,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,NK,20416,NK,N613NK,647,12265,1226503,32265,IAG,"Niagara Falls, NY",NY,36,New York,22,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,238,231,-7,0,0,-1,0001-0559,10,241,511,6,542,517,-25,0,0,-2,0001-0559,0,,0,184,166,150,1,1176,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,NK,20416,NK,N588NK,649,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1120,1124,4,4,0,0,1100-1159,12,1136,1438,4,1456,1442,-14,0,0,-1,1400-1459,0,,0,156,138,122,1,1046,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,NK,20416,NK,N620NK,657,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,822,817,-5,0,0,-1,0800-0859,10,827,905,7,930,912,-18,0,0,-2,0900-0959,0,,0,128,115,98,1,674,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,NK,20416,NK,N625NK,657,13495,1349503,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1010,1010,0,0,0,0,1000-1059,16,1026,1121,10,1123,1131,8,8,0,0,1100-1159,0,,0,73,81,55,1,305,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,NK,20416,NK,N614NK,660,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1625,1614,-11,0,0,-1,1600-1659,9,1623,1724,13,1751,1737,-14,0,0,-1,1700-1759,0,,0,86,83,61,1,403,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,NK,20416,NK,N620NK,675,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,837,831,-6,0,0,-1,0800-0859,15,846,930,7,948,937,-11,0,0,-1,0900-0959,0,,0,71,66,44,1,177,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,3,6,1/3/15,NK,20416,NK,N605NK,883,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1259,1320,21,21,1,1,1200-1259,25,1345,1707,8,1644,1715,31,31,1,2,1600-1659,0,,0,165,175,142,1,1189,5,0,0,31,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,NK,20416,NK,N530NK,893,13930,1393003,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,915,906,-9,0,0,-1,0900-0959,14,920,1137,9,1143,1146,3,3,0,0,1100-1159,0,,0,148,160,137,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,10,6,1/10/15,NK,20416,NK,N623NK,896,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2225,2224,-1,0,0,-1,2200-2259,14,2238,4,6,15,10,-5,0,0,-1,0001-0559,0,,0,170,166,146,1,1046,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,31,6,1/31/15,NK,20416,NK,N522NK,902,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,740,736,-4,0,0,-1,0700-0759,12,748,1050,9,1106,1059,-7,0,0,-1,1100-1159,0,,0,146,143,122,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,19,1,1/19/15,NK,20416,NK,N604NK,904,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1515,1502,-13,0,0,-1,1500-1559,14,1516,1819,8,1841,1827,-14,0,0,-1,1800-1859,0,,0,146,145,123,1,985,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,7,3,1/7/15,NK,20416,NK,N606NK,906,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1905,1929,24,24,1,1,1900-1959,32,2001,2328,8,2237,2336,59,59,1,3,2200-2259,0,,0,152,187,147,1,1075,5,0,0,59,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,NK,20416,NK,N605NK,906,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,1241,1249,8,8,0,0,1200-1259,12,1301,1425,6,1425,1431,6,6,0,0,1400-1459,0,,0,104,102,84,1,602,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,22,4,1/22/15,NK,20416,NK,N527NK,913,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,1513,1510,-3,0,0,-1,1500-1559,9,1519,1602,18,1622,1620,-2,0,0,-1,1600-1659,0,,0,129,130,103,1,629,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,26,1,1/26/15,NK,20416,NK,N602NK,917,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1250,1350,60,60,1,4,1200-1259,46,1436,1637,13,1603,1650,47,47,1,3,1600-1659,0,,0,253,240,181,1,1389,6,47,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,14,3,1/14/15,NK,20416,NK,N632NK,925,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13796,1379603,32457,OAK,"Oakland, CA",CA,6,California,91,605,558,-7,0,0,-1,0600-0659,13,611,727,7,803,734,-29,0,0,-2,0800-0859,0,,0,238,216,196,1,1457,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,2,5,1/2/15,NK,20416,NK,N624NK,936,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,933,942,9,9,0,0,0900-0959,8,950,1149,4,1150,1153,3,3,0,0,1100-1159,0,,0,137,131,119,1,982,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2015,1,1,21,3,1/21/15,NK,20416,NK,N612NK,938,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,10158,1015804,30158,ACY,"Atlantic City, NJ",NJ,34,New Jersey,21,2111,2156,45,45,1,3,2100-2159,8,2204,6,10,2325,16,51,51,1,3,2300-2359,0,,0,134,140,122,1,982,4,8,0,6,0,37,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

