MQ,MIA,1944,2111,0
OO,PHX,2140,2355,0
OO,ORD,1056,1441,1
OO,LAX,1509,1602,1
UA,DEN,2153,2306,1
UA,TPA,606,957,0
UA,TPA,858,1113,0
US,PHX,1649,1841,0
US,PVD,653,805,0
WN,ATL,1330,1546,1
WN,CMH,1808,1810,0
WN,EWR,1220,1430,0
WN,LAX,1441,1538,1
WN,OAK,1154,1420,0
WN,SAT,904,1000,0
AA,HNL,2042,456,0
AA,TUL,553,658,0
AA,IAD,1423,1658,1
AS,SEA,901,1058,0
B6,BWI,825,950,0
B6,JFK,1103,1346,1
DL,LAS,945,1639,0
DL,BDL,724,941,0
DL,FLL,845,1022,0
EV,IAH,1239,1425,0
EV,IAH,1245,1549,0
DL,CLT,1242,1420,0
EV,ATL,2125,2239,1
EV,CHS,554,726,0
F9,DEN,2113,2242,0
HA,HNL,935,1016,0
MQ,DFW,1658,1759,1
MQ,MIA,2049,2357,0
OO,PDX,633,849,0
OO,ORD,1053,1248,0
OO,PDX,1530,1813,0
UA,AUS,1405,1642,0
UA,SFO,2034,2201,0
UA,BWI,600,813,0
US,PHX,747,1029,0
US,PHL,1741,2010,0
US,ATL,1442,1653,0
WN,DEN,1755,1920,1
WN,MCI,1524,1630,1
WN,OAK,1639,1802,1
WN,BOS,931,1104,0
WN,SAT,1343,1610,0
WN,TUS,709,1235,0
WN,PHX,1206,1658,1
AA,COS,1653,1935,0
AA,DFW,1607,1914,1
AA,DFW,950,1059,0
AS,SEA,1119,1404,0
B6,PDX,1345,1604,0
DL,DTW,729,815,0
DL,BWI,649,822,0
DL,ATL,1158,1314,0
DL,MSP,857,1316,0
DL,JFK,1845,2146,0
EV,DEN,1442,1706,1
EV,EWR,?,?,?
EV,CHO,1229,1400,0
EV,GRB,1432,1549,0
F9,DEN,856,1152,0
HA,HNL,645,731,0
MQ,DFW,856,938,0
MQ,LGA,1150,1333,0
OO,PHX,1652,1816,0
OO,ICT,1510,1655,0
OO,DEN,949,1224,0
OO,RKS,641,740,0
UA,LAX,1028,1306,0
UA,IAH,2017,2117,0
UA,SFO,1116,1448,1
US,PHL,1748,2031,0
US,CLT,923,1053,0
WN,ABQ,2242,123,1
WN,CRP,1316,1404,1
WN,HOU,1330,1425,0
WN,BNA,1702,1854,0
WN,LIT,702,741,0
WN,MSP,1941,2114,1
WN,PIT,754,818,0
WN,SMF,1900,2014,0
AA,DCA,715,943,0
AA,ORD,1653,2057,0
AA,DFW,2058,2138,1
AS,HNL,803,1641,0
B6,BOS,609,858,0
DL,DTW,2055,2249,1
DL,ATL,1022,1153,0
DL,ATL,723,812,0
DL,RDU,745,1010,0
DL,RDU,1231,1408,0
EV,SHV,529,643,0
EV,MEM,?,?,?
EV,DTW,1021,1148,0
EV,CVG,1851,1957,1
FL,ATL,1026,1151,0
MQ,CLL,1832,1934,0
MQ,ORD,1147,1257,0
MQ,MEM,1424,1738,1
OO,GJT,819,907,0
OO,MSP,756,917,0
OO,ONT,2337,447,0
UA,DEN,1823,2030,1
UA,LGA,1534,1741,1
US,CLT,928,1122,0
US,BOS,1304,1453,0
US,PHL,1600,1821,0
UA,MSY,558,738,0
WN,DEN,1950,139,1
WN,MCO,1631,1830,1
WN,AUS,2138,2216,1
WN,CMH,611,826,0
WN,SJC,2105,2221,0
WN,OAK,856,1032,0
WN,IND,1858,1953,1
AA,STL,1242,1421,0
AA,DFW,2207,2314,0
AA,DFW,959,1021,0
AS,SEA,733,1115,1
B6,JAX,?,?,?
B6,FLL,2324,203,1
DL,DTW,2055,2151,1
DL,BOS,1230,1435,0
DL,SAV,1244,1342,0
DL,ATL,1825,2013,0
DL,JNU,611,933,0
EV,EWR,1625,1721,0
EV,LEX,1143,1255,0
EV,ATL,1505,1621,0
EV,TVC,804,847,0
FL,IND,1244,1509,1
MQ,DFW,1429,1615,0
MQ,XNA,705,859,0
MQ,TYS,1212,1252,0
OO,LGB,1224,1504,0
OO,LAX,949,1023,0
OO,DEN,2225,14,1
UA,SFO,1505,2333,0
UA,ORD,558,850,0
OO,MKE,711,922,0
US,TPA,2149,2340,1
US,CLT,2227,2320,0
UA,EWR,1939,2212,1
WN,HOU,609,702,0
WN,MAF,1730,1847,1
WN,SMF,807,1409,0
WN,BWI,1613,1705,1
WN,DEN,1856,104,1
WN,OKC,1206,1235,0
WN,SAN,943,1110,1
AA,MIA,1901,2112,1
AA,IAH,1912,2230,1
AA,SDF,2008,2109,1
AS,ANC,939,1337,1
B6,SYR,742,1026,1
B6,LAS,1447,1545,0
DL,ATL,2226,2330,0
DL,ANC,2119,537,0
DL,DTW,1159,1306,0
DL,SLC,1712,2337,0
DL,LAX,537,1234,0
EV,GPT,959,1150,1
EV,IAD,823,1025,0
EV,ATL,1937,2022,0
EV,ORD,2126,2323,0
FL,ATL,1031,1122,0
MQ,LIT,1008,1142,0
MQ,DFW,?,?,?
OO,COS,850,1034,1
OO,GTF,1636,1757,0
OO,DEN,814,900,0
OO,SNA,1725,2043,0
UA,ORD,1027,1324,1
UA,LAX,727,1551,0
UA,LAX,855,1647,0
US,PHX,842,1258,0
US,CLT,933,1051,0
US,DFW,1047,1446,1
WN,AMA,2103,2200,0
WN,LGA,855,1020,0
WN,HOU,1448,1612,1
WN,MCO,1001,1028,1
WN,OAK,618,1216,1
WN,PHX,846,1600,0
WN,SJC,1337,1451,0
AA,BWI,649,906,1
AA,DFW,2146,2247,0
AA,MIA,1256,1504,1
AS,SEA,643,1216,0
B6,OAK,30,858,1
B6,MCO,1842,2039,0
DL,CHS,559,701,0
DL,JFK,806,1055,0
DL,DTW,831,1031,0
DL,DEN,1606,2051,0
DL,MSP,2214,2328,1
EV,IAH,1307,1457,1
EV,IAH,1143,1253,1
EV,EVV,1324,1543,0
EV,LFT,1644,1743,1
FL,ATL,2109,2230,0
MQ,DFW,2155,2309,0
MQ,ABI,856,949,0
MQ,DFW,639,759,0
OO,DRO,1349,1400,1
OO,ORD,1604,1804,0
OO,LAX,1656,1956,0
UA,TPA,901,1104,0
UA,LAX,1241,1802,0
UA,PHL,602,659,0
US,CLT,2208,10,0
US,DEN,1821,1903,0
US,PHX,856,1630,0
WN,HOU,600,718,0
WN,BNA,1745,1915,1
WN,DAL,1911,2019,1
WN,PDX,827,1008,1
WN,AUS,557,648,0
WN,LGA,926,1050,0
WN,SAT,621,702,0
AA,DFW,1016,1144,0
AA,DFW,1358,1542,0
AA,RIC,1219,1426,0
AS,SJC,715,914,0
B6,CHS,717,832,0
DL,ATL,1745,2005,0
DL,ATL,739,854,0
DL,BNA,1439,1701,0
DL,DTW,829,1057,0
EV,VPS,617,801,0
EV,CLE,1651,1718,0
EV,OAJ,554,725,0
F9,LGA,1626,1840,0
HA,OGG,958,1035,0
MQ,LBB,949,1051,1
MQ,TUL,1410,1553,1
OO,SLC,1327,1433,0
OO,ORD,1312,1432,0
OO,DSM,935,1026,0
UA,IAD,1213,1331,0
UA,SAN,1549,2051,1
US,PHX,1507,2156,0
US,CLT,2209,2339,0
VX,LAX,1703,2304,0
WN,FLL,1044,1344,0
WN,LAX,913,1020,0
WN,MDW,1904,2234,0
WN,PVD,1156,1312,0
WN,STL,834,1124,0
WN,BWI,2116,2248,0
AA,SFO,1248,2119,0
AA,SFO,1004,1624,0
AA,DFW,1600,1826,1
AS,SEA,717,950,0
B6,SAN,2200,618,0
DL,CLT,2010,2115,1
DL,ATL,1736,1939,0
DL,MSP,1936,2231,0
EV,LCH,830,914,0
EV,RDU,759,941,0
EV,ATL,1618,1723,0
DL,MSP,1001,1348,0
DL,SLC,1119,1211,0
EV,ELP,1625,1822,0
FL,ATL,843,1028,0
MQ,ORD,1524,1623,0
MQ,LAX,910,1159,0
OO,LAX,1528,1617,0
OO,CVG,1955,2047,0
OO,ICT,1822,2030,0
OO,ONT,2341,440,0
UA,DEN,2150,41,1
UA,DEN,1952,2322,0
UA,BUF,706,747,0
US,RDU,1047,1253,0
US,CLT,1308,1508,0
VX,LAX,1232,2042,0
WN,SAT,1058,1157,0
WN,BUR,1752,1856,0
WN,DEN,1141,1309,0
WN,LAS,2003,35,0
WN,TPA,1553,1700,0
WN,MKE,1259,1638,0
AA,STL,1031,1159,0
AA,SNA,928,1413,0
AA,ORD,1509,1837,1
AS,PHL,1738,2005,0
AA,MIA,1654,1847,0
B6,JFK,1707,1848,1
DL,SEA,1943,2057,0
DL,MSP,2155,2332,0
DL,ATL,808,910,0
DL,ATL,1253,1521,0
DL,SDF,1828,1957,0
EV,EWR,2105,2224,0
EV,EWR,1730,1902,0
EV,MSP,1012,1158,0
EV,CVG,1612,1705,0
EV,ORD,2055,2330,0
MQ,LGA,1203,1338,0
MQ,JFK,1051,1203,0
MQ,CMH,612,743,0
OO,PHX,1857,2007,0
OO,HLN,540,919,0
OO,CID,1647,1752,0
UA,IAD,2105,2258,1
UA,SFO,1342,2223,0
UA,LAX,901,1703,0
OO,ORD,1156,1456,0
US,CLT,1949,2206,1
US,HNL,2247,755,0
WN,BNA,804,1046,0
WN,HOU,622,742,0
WN,MCI,602,733,0
WN,ALB,645,933,0
WN,OAK,2108,2234,1
WN,SAN,1657,1814,0
WN,DAL,1102,1158,0
AA,MIA,1252,1500,0
AA,CLT,654,824,0
AA,MIA,1829,2033,0
AS,IAH,1711,2004,0
B6,JFK,1338,1457,0
B6,JFK,1650,1941,0
DL,ATL,1430,1605,1
DL,SEA,2002,2229,0
DL,CLT,953,1114,0
DL,ONT,608,844,0
DL,ECP,709,916,0
EV,GRR,949,940,0
EV,CVG,1137,1328,1
EV,ATL,831,841,0
EV,ORD,2232,6,1
FL,ATL,850,906,0
MQ,DFW,1116,1231,1
MQ,LAX,1412,1513,0
MQ,ORD,903,1120,0
OO,SJC,1017,1303,0
OO,ORD,638,847,1
OO,PDX,1117,1442,0
UA,SEA,602,1401,0
UA,IAH,903,1028,0
UA,HNL,2054,450,0
US,LAX,2214,629,0
US,ONT,630,753,0
US,CLT,1330,1520,1
WN,DEN,1153,1332,0
WN,BOI,1853,1847,0
WN,RDU,1818,1950,0
WN,SNA,1242,1349,0
WN,MDW,1150,1353,0
WN,PHL,?,?,?
WN,LAS,1530,2017,1
AA,SEA,1154,1732,0
AA,SFO,703,848,0
AA,DFW,1116,1218,0
AS,ANC,48,529,0
B6,ORD,1434,1747,1
B6,RSW,1010,1239,0
DL,JFK,1113,1411,0
DL,DTW,1621,1815,1
DL,ATL,1956,2046,1
DL,MEM,556,808,0
DL,ATL,1111,1224,0
EV,ELP,1015,1319,0
EV,BTV,1537,1653,1
EV,DTW,1515,1710,1
EV,DEN,1000,1141,0
FL,BWI,2101,2254,0
MQ,ORD,916,1028,0
MQ,DFW,1436,1517,0
OO,LAX,2035,2206,1
OO,ORD,1659,1926,1
OO,SLC,1504,1644,0
OO,LAX,1609,1717,0
UA,OMA,619,645,0
UA,TPA,641,746,0
UA,CLE,1626,1645,1
US,SEA,2024,2305,0
US,PHL,1911,2313,1
US,EWR,459,635,0
WN,BWI,1429,1624,0
WN,DEN,1005,1337,0
WN,LAS,1641,1924,1
WN,MCO,836,1056,0
WN,TPA,1823,2119,1
WN,OKC,1102,1223,1
WN,SAN,2141,2252,0
AA,LAX,1756,2055,1
AA,RSW,1417,1553,0
AA,ORD,1701,1857,0
AS,PDX,1248,1513,1
B6,JFK,744,853,0
B6,JFK,1321,1707,0
DL,ATL,1526,1709,0
DL,TPA,832,1054,0
DL,MIA,1532,1849,0
DL,DTW,833,1114,0
DL,MSO,1352,1708,0
EV,EWR,1851,2037,1
EV,GSO,621,711,0
EV,MOB,1755,2024,1
EV,RDU,1631,1839,0
HA,HNL,549,634,0
MQ,DCA,1927,2036,0
MQ,GNV,1300,1407,0
OO,DEN,2000,2310,1
F9,LAS,653,943,0
OO,DIK,550,823,0
OO,DSM,548,701,0
UA,CLE,702,946,0
UA,TPA,604,838,0
UA,LAX,2220,2325,0
US,PHX,1352,2151,1
US,CLT,928,1104,0
US,CLT,950,1101,0
WN,DEN,2032,2320,1
WN,PVD,1038,1153,1
WN,BOI,1528,1604,1
WN,MCI,1826,2201,1
WN,MSY,1714,1903,1
WN,SFO,601,747,0
WN,LAS,1159,1258,0
AA,LAX,2242,642,0
AA,CLT,2206,2357,0
AA,DFW,823,1156,0
AS,SEA,1840,2051,0
B6,BOS,1459,1644,0
B6,PDX,2058,439,0
DL,DCA,653,830,0
DL,EYW,1203,1354,0
DL,FNT,1156,1353,0
DL,SDF,1025,1140,1
DL,CLT,1358,1501,0
EV,IAH,1425,1539,0
EV,CLT,1044,1237,0
EV,CMH,?,?,?
EV,DEN,832,948,0
HA,OGG,2125,2159,0
MQ,LSE,1551,1649,0
MQ,MIA,1348,1521,0
OO,PHX,1216,1450,0
F9,DEN,30,617,0
OO,PDX,1157,1247,0
OO,SLC,549,709,0
MQ,DFW,2139,2215,1
UA,DEN,732,1049,1
UA,IAH,2057,18,1
US,CLT,927,1124,0
US,PHL,1447,1603,0
US,CLT,1145,1308,0
WN,BOS,1820,2020,0
WN,MDW,627,723,0
WN,SJC,735,909,0
WN,HOU,1801,1913,0
WN,MCI,923,1219,0
WN,PHX,655,1223,0
WN,DCA,1648,1906,0
AA,JAC,1200,1537,0
AA,DFW,917,1054,1
AA,SEA,1400,1944,0
AS,LAX,2121,2348,1
B6,MCO,1310,1555,0
DL,MEM,1602,1815,0
DL,JFK,808,917,0
DL,IAD,1054,1225,0
DL,CLE,1642,1818,0
EV,IND,1356,1549,0
EV,EWR,1600,1827,0
EV,DTW,1723,1829,1
FL,RSW,1122,1302,0
MQ,DFW,928,1027,0
MQ,DCA,607,705,0
OO,GFK,758,919,0
F9,DEN,2150,15,1
OO,LAX,1036,1125,0
OO,SLC,1520,1634,0
UA,EWR,556,844,0
UA,SFO,1554,1811,0
US,PHX,1658,1813,0
US,PHX,1402,1526,0
UA,DEN,2022,2203,1
WN,BWI,1934,2051,1
WN,DEN,1718,2224,0
WN,LAS,904,1001,0
WN,OAK,1619,1934,0
WN,SAN,959,1102,0
WN,STL,1827,2139,1
AA,PHL,1943,2305,1
AA,DFW,1656,1715,0
AA,DFW,904,1116,0
B6,EWR,1937,2213,1
AS,PDX,1742,2010,0
DL,DCA,1504,1641,0
DL,MCO,1148,1422,0
DL,OGG,1258,2130,0
DL,HOU,1003,1303,0
EV,CHS,1705,1856,0
EV,MCI,1221,1554,1
EV,CVG,1530,1638,0
EV,EWR,1954,2149,0
EV,MCI,1003,1122,0
HA,LIH,1855,1927,0
MQ,GRB,1202,1258,0
MQ,SJT,1451,1553,0
OO,FCA,1344,1808,1
F9,DEN,742,923,0
OO,LAX,1314,1406,0
OO,SFO,1254,1403,0
UA,IAH,1922,9,1
UA,SFO,558,937,0
US,SMF,558,748,0
US,IND,702,909,0
UA,DEN,43,148,1
UA,ORD,1911,2049,0
WN,FLL,720,1000,0
WN,LAX,1411,2001,1
WN,MCI,1803,1854,0
WN,OAK,1852,2010,1
WN,BNA,1952,2124,0
WN,SMF,1726,1838,0
AA,BOS,1717,1847,1
AA,SDF,656,803,0
AA,FLL,1150,1349,0
B6,JFK,1256,1434,0
AS,WRG,1030,1053,0
B6,FLL,1533,1817,1
DL,ATL,1256,1450,0
DL,ATL,812,934,0
DL,MIA,1515,1842,0
DL,PWM,1132,1418,0
DL,ABQ,608,1108,0
EV,BHM,1027,1205,0
EV,ATL,1802,1933,1
EV,DTW,1126,1240,1
EV,DEN,959,1258,0
FL,MCO,1138,1324,1
MQ,DFW,1929,2039,1
MQ,RDU,555,726,0
OO,SLC,1709,1825,1
OO,SLC,1952,2042,0
OO,SBA,522,611,0
OO,LAX,1835,2350,0
UA,ANC,2009,453,0
UA,IAH,1851,2346,0
UA,DEN,1601,1922,0
US,PHL,2029,2203,0
US,PHL,754,955,0
US,CLT,2010,2105,0
WN,BWI,1201,1316,1
WN,AUS,?,?,?
WN,PHX,2109,136,1
WN,SJC,828,936,0
WN,SMF,1331,1450,0
WN,LAS,1107,1530,0
WN,MDW,2250,46,1
AA,BOS,1638,1829,0
AA,SAT,1603,1721,0
AA,ORD,1525,1922,0
AS,ANC,1445,1545,0
B6,DCA,918,1048,0
B6,FLL,1247,1530,1
DL,MSP,958,1410,0
DL,JFK,1842,2138,1
DL,RSW,1024,1203,0
DL,STL,1654,1823,0
DL,BOI,638,743,0
EV,IAH,2101,2151,0
EV,PHF,1924,2102,0
EV,CSG,1439,1533,0
F9,DCA,2023,2212,1
FL,LAS,1105,1739,1
MQ,ORD,1406,1640,0
MQ,SGF,728,858,0
OO,LAX,1849,1948,0
OO,SLC,1100,1154,0
OO,YUM,504,632,0
OO,EUG,1245,1419,0
UA,DEN,1526,2115,1
UA,DEN,2102,200,1
UA,EWR,2024,2311,1
US,CLT,1623,1823,0
US,FLL,557,836,0
VX,LAX,2347,728,0
WN,MDW,557,733,0
WN,PHL,733,835,0
WN,BWI,1352,1609,1
WN,DEN,1502,1836,1
WN,LAS,1756,49,1
WN,SAN,1234,1354,0
WN,SNA,2007,2122,0
AA,MIA,805,1016,0
AA,FLL,1124,1340,0
AA,MCO,1918,2152,1
AS,LAX,654,941,0
B6,DCA,2016,2138,0
DL,DEN,1133,1610,1
DL,ATL,2051,2252,0
DL,TRI,1604,1656,0
DL,PDX,1327,1839,0
DL,ATL,2039,2155,0
EV,CHS,1021,1222,0
EV,GJT,1110,1437,0
EV,MSP,1312,1643,0
EV,DTW,1955,2125,0
F9,AUS,1927,2045,0
FL,MCO,1536,1714,0
MQ,RIC,1059,1155,0
EV,ATL,1507,1605,0
OO,ABQ,1223,1244,0
OO,LAX,1631,1800,0
OO,MSO,1257,1708,0
OO,DEN,2026,2241,1
UA,IAH,1015,1452,0
UA,SAN,643,1452,0
UA,SAN,2102,2221,1
US,SLC,2015,2048,0
US,PHX,1343,1717,0
US,SAT,653,1038,0
WN,OAK,656,817,0
WN,RSW,1211,1443,0
WN,LAS,1520,1915,1
WN,MCO,1721,1841,0
WN,STL,1258,1646,0
WN,DAL,1601,1703,0
WN,ALB,748,911,0
AA,DFW,2249,2341,0
AA,DFW,1652,1739,1
AA,ORD,1721,1946,1
AS,SNA,749,1015,0
B6,JFK,2354,326,0
DL,ATL,944,1149,0
DL,BDL,613,859,0
DL,LAX,39,603,0
DL,ATL,1006,1135,0
DL,DTW,1333,1425,1
EV,IAH,808,901,0
EV,MCI,610,943,0
EV,ATL,1746,1834,1
EV,CAE,827,936,0
F9,DEN,1355,1537,1
FL,ATL,1833,1930,0
MQ,TOL,1323,1342,0
EV,LGA,804,1030,0
OO,SGU,1814,1925,0
OO,SMF,1641,1915,0
OO,DEN,755,924,0
OO,SLC,1533,1648,1
UA,SAN,?,?,?
UA,IAD,914,1151,1
UA,SFO,857,1435,1
US,CLT,726,920,0
US,PHX,1404,1752,0
VX,SFO,1328,2151,0
WN,MDW,2059,2330,0
WN,BOS,1418,1606,0
WN,DAY,1348,1600,0
WN,IAD,635,721,0
WN,RDU,1532,1617,1
WN,SAN,2134,2239,0
WN,STL,2115,2310,1
9E,DTW,1212,1246,0
AA,DEN,1322,1621,0
AA,MIA,2037,2253,0
AS,LAX,1242,1451,1
B6,TPA,2120,37,1
B6,OAK,2247,647,0
DL,BMI,639,929,1
DL,BIS,658,815,0
DL,MCO,654,916,0
EV,EWR,1126,1303,0
EV,IAH,1922,2045,1
EV,IAH,2134,2215,1
F9,DEN,1445,1607,0
FL,MKE,858,1133,0
MQ,DFW,1115,1348,0
MQ,CMH,735,740,0
OO,ORD,1256,1408,0
OO,BIS,1347,1422,1
OO,ORD,1658,1829,0
UA,LAS,1157,1440,0
UA,MCO,1030,1223,0
UA,OGG,2245,641,0
US,MSP,510,844,0
WN,DTW,1947,2010,1
WN,LAX,1358,1456,0
WN,BUR,1024,1122,0
WN,MSY,1113,1353,1
WN,SAT,2001,2040,1
US,CLT,1755,1938,0
YV,TUS,558,646,0
9E,PHL,?,?,?
AA,DFW,1622,1722,0
AA,DCA,1757,1905,1
AA,SFO,858,1022,0
AS,SEA,720,934,0
B6,FLL,754,1107,0
DL,BOS,1125,1322,0
DL,MCO,1711,2018,1
DL,TPA,?,?,?
DL,JFK,2104,17,1
DL,ATL,812,1001,0
EV,IAH,1136,1243,1
EV,PHF,1706,1853,1
EV,CLL,1400,1446,1
F9,DEN,1854,2329,0
FL,ATL,1908,2203,1
HA,KOA,922,1005,0
MQ,DFW,?,?,?
MQ,ORD,1637,1900,0
OO,DEN,2101,14,1
OO,TUL,1217,1302,1
OO,PHX,1954,2139,0
OO,LAX,959,1109,0
UA,IAH,1600,1949,0
UA,SNA,754,1118,0
UA,SEA,1550,3,0
US,TPA,1023,1208,0
WN,HOU,1042,1127,1
WN,ALB,1740,1846,0
WN,CLT,2019,2255,1
WN,PHX,1100,1506,0
WN,SJC,2130,2247,0
WN,LAX,712,1456,0
US,PHX,1407,1725,0
YV,ATL,1923,2049,0
9E,SLC,1707,2113,0
9E,CVG,927,938,0
AA,JFK,721,1031,0
AA,BWI,1354,1601,0
AA,DFW,624,1100,0
AS,SEA,1227,1510,0
B6,BOS,1824,2142,1
DL,GPT,1718,1935,0
DL,RIC,1922,2106,0
DL,LGA,1307,1559,1
DL,MKE,1642,1903,0
DL,SMF,1225,1734,0
EV,IAH,1151,1408,0
EV,ATL,2109,2205,1
EV,OAJ,1710,1833,0
EV,TYS,936,1043,1
FL,BUF,1301,1500,0
HA,LAS,907,1210,0
MQ,DFW,2237,2313,0
MQ,ORD,813,850,0
MQ,LGA,2128,2308,1
OO,MFR,818,943,0
OO,DEN,815,937,0
OO,FSD,1509,1601,0
UA,MFE,700,813,0
UA,ORD,603,849,0
UA,LAX,956,1109,0
US,PHX,1011,1531,0
US,DCA,955,1214,0
US,PDX,1511,1744,0
WN,BDL,1454,1752,1
WN,MKE,613,733,0
WN,PHX,1510,1736,0
WN,HOU,2039,2152,0
WN,LIT,659,814,0
WN,DAL,701,800,0
WN,SNA,835,935,0
YV,CLT,2236,2327,0
9E,CLE,1326,1438,0
9E,MSP,906,1025,0
AA,MIA,608,904,0
AA,ORD,1432,1706,0
AS,SEA,1822,2040,0
B6,CHS,1724,1909,1
B6,LGB,1708,1828,0
DL,MSP,852,1304,0
DL,ATL,1234,1345,0
DL,LAX,1253,1815,0
AA,BOS,1328,1617,0
EV,CLE,1648,1815,0
EV,SAT,1102,1252,0
EV,STL,1037,1301,1
EV,DEN,1043,1317,0
FL,BWI,1738,2007,0
HA,HNL,1418,2221,0
MQ,DFW,957,1050,0
MQ,ORD,2319,156,1
OO,PHX,1008,1143,0
OO,SFO,1734,1900,0
OO,LAX,1006,1112,0
OO,MKE,1712,1855,0
UA,RDU,1644,1752,0
UA,RNO,1334,1637,0
UA,DEN,1316,1642,0
US,BOI,655,747,0
US,CLT,1441,1620,0
VX,LAS,1655,1757,0
WN,MCO,825,908,0
WN,DEN,1011,1320,0
WN,MDW,833,950,1
WN,ONT,552,655,0
WN,SAT,1859,2012,1
WN,TPA,1940,2125,0
YV,BUF,557,622,0
9E,MSP,1007,1247,0
9E,MSP,1418,1623,0
AA,PHX,1153,1702,1
AA,DFW,1153,1246,0
AA,PHX,750,1504,0
AS,OGG,2248,727,0
B6,SMF,1306,1426,0
DL,ATL,120,327,1
DL,SNA,1630,1905,0
AA,DFW,1837,2202,1
EV,IAH,1853,2005,0
DL,DTW,841,1003,0
DL,SLC,2055,2153,1
EV,ATL,932,940,0
EV,LGA,558,749,0
EV,LEX,1049,1107,0
FL,CAK,1635,1803,0
HA,LIH,1358,1436,1
MQ,SJT,558,705,0
MQ,BWI,1016,1111,0
OO,AUS,1555,1655,0
OO,ASE,740,827,0
OO,PSP,1555,1700,1
OO,PHX,1829,1953,0
UA,IAH,1325,1659,0
UA,EWR,617,738,0
UA,ORD,1926,2205,1
US,SMF,956,1139,0
US,CLT,1444,1532,0
WN,EWR,930,1231,0
WN,LAS,1943,2101,0
WN,SJC,2053,2149,0
WN,ORF,921,1117,0
WN,BUR,1001,1103,0
WN,DEN,2045,2342,1
WN,PHX,910,1118,0
YV,CLT,1313,1351,0
9E,DTW,1343,1506,0
9E,CVG,1741,1856,0
AA,MIA,2238,25,1
AA,DFW,2041,2129,1
AA,DEN,721,1028,0
AS,BUR,1830,2106,0
B6,SJU,909,1148,0
DL,JAX,630,742,0
DL,PBI,813,958,0
DL,ATL,1209,1334,0
DL,LGA,?,?,?
AA,DFW,941,1029,1
EV,IAH,1050,1213,0
EV,VPS,741,1017,1
EV,ATL,813,809,0
EV,TYS,841,951,0
FL,SJU,1121,1514,0
HA,HNL,1049,1140,0
MQ,LCH,553,725,0
MQ,CLE,1635,1651,1
MQ,LGA,1000,1124,0
OO,DEN,952,1304,0
OO,DSM,934,1020,0
OO,SLC,2146,2301,0
UA,SFO,830,1405,0
UA,DEN,1234,1811,0
UA,IAH,1309,1813,1
US,DEN,100,554,0
US,IAH,1502,1920,0
US,CLT,1510,1656,1
WN,DAL,1418,1508,0
WN,BNA,1118,1448,1
WN,RNO,923,1043,0
WN,SNA,2004,2110,1
WN,MDW,1202,1325,0
WN,PHX,2227,26,1
WN,LAS,1359,1651,0
YV,IND,1920,2046,0
9E,DSM,628,931,0
AA,LAX,1457,35,0
AA,BNA,819,1021,0
AA,PHL,733,843,0
AA,DFW,738,935,0
B6,SJU,1826,2228,0
B6,DCA,1143,1420,0
DL,ATL,1335,1436,0
DL,CVG,928,1111,0
DL,EWR,849,1059,0
DL,ATL,1948,2053,1
EV,DFW,1204,1310,0
EV,LBB,?,?,?
EV,MSP,1901,1953,1
EV,MEM,1415,1628,0
EV,IAD,757,854,0
FL,DCA,1352,1441,0
HA,LIH,1203,1250,0
MQ,HOU,1205,1309,0
MQ,OKC,2000,2148,1
MQ,BNA,1822,2103,1
OO,DEN,1116,1233,0
OO,CPR,936,1039,0
OO,RDM,618,837,0
UA,ANC,423,830,1
UA,SFO,624,826,1
UA,LAX,1902,2228,0
US,LGA,625,828,0
US,MCI,1809,2122,0
US,STL,1742,1900,0
WN,JAX,1951,2016,1
WN,MCO,1927,2050,1
WN,STL,2007,2058,0
WN,BWI,829,1238,1
WN,GSP,1008,1133,0
WN,PHX,1410,1506,1
WN,SLC,1131,1251,0
YV,HSV,1501,1724,0
9E,DTW,1952,2026,0
AA,DFW,1114,1242,0
AA,DFW,1439,1602,0
AS,FAI,551,655,0
B6,PWM,1515,1647,1
DL,ATL,1350,1556,0
DL,ATL,2201,2343,0
DL,ATL,823,852,0
DL,MSP,1729,1855,0
EV,ALB,1909,2027,0
EV,TUL,552,711,0
EV,SBN,608,812,0
EV,MCI,503,625,0
FL,MCO,1319,1525,1
HA,HNL,1620,1659,0
EV,CVG,1202,1202,0
MQ,BNA,557,908,0
OO,PSC,1346,1531,1
OO,LAX,1841,1942,0
OO,LAS,1859,2004,0
UA,SMF,607,1153,0
UA,IAH,1233,1501,0
US,LAX,1053,1903,0
US,DFW,1531,1556,0
VX,JFK,714,947,0
WN,BWI,1131,1249,0
WN,ISP,729,1024,0
WN,MDW,1436,1721,0
WN,OAK,1400,1514,1
WN,SAT,1819,1913,1
YV,PHX,948,1200,1
9E,CLT,1348,1509,0
9E,MSP,1945,2243,0
AA,DFW,2005,2110,1
AA,DFW,1011,1342,1
AS,SEA,2136,501,0
AS,SEA,742,901,0
B6,MCO,2324,218,0
DL,ATL,1506,1656,0
DL,PNS,558,812,0
DL,SFO,1420,2202,0
DL,ATL,1049,1233,0
EV,EWR,725,835,0
EV,PNS,1608,1802,1
EV,MYR,1910,2027,1
EV,GSP,1652,1829,1
EV,IAD,2250,2358,1
FL,RSW,1107,1312,0
MQ,DFW,905,1333,1
MQ,GCK,1503,1625,1
MQ,RDU,1049,1214,0
OO,DEN,2140,21,0
OO,SAT,2115,2228,1
OO,PHX,1953,2105,0
